dominicans,1
azerbaijani,1
aruban,1
bulgaria,1
kiribati,2
saudi,2
mauritanian,1
maltese,1
faroese,1
moldovan,1
roman,1
persian,1
